?	hoàng tử	hoàng tử	N	root	['hoàng tử', 'ROOT']	[1, 0]
?	đạn	đạn	N	obj	['đạn', 'trúng']	[20, 19]
?	súng	súng	N	compound	['súng', 'đạn']	[21, 20]
?	săn	săn	VERB	acl	['săn', 'súng']	[22, 21]

?	hiểu	hiểu	VERB	root	['hiểu', 'ROOT']	[3, 0]
?	và	và	CONJ	cc	['và', 'hiểu']	[1, 3]
?	tôi	tôi	PROPN	nsubj	['tôi', 'hiểu']	[2, 3]
?	chịu	chịu	VERB	ccomp	['chịu', 'hiểu']	[7, 3]
?	rằng	rằng	SCONJ	mark	['rằng', 'chịu']	[4, 7]
?	tôi	tôi	PROPN	nsubj	['tôi', 'chịu']	[5, 7]
?	không thể	không thể	ADV	advmod:neg	['không thể', 'chịu']	[6, 7]
?	nổi	nổi	ADV	advmod	['nổi', 'chịu']	[8, 7]
?	ý nghĩ	ý nghĩ	N	obj	['ý nghĩ', 'chịu']	[9, 7]
?	nghe	nghe	VERB	appos:nmod	['nghe', 'ý nghĩ']	[14, 9]
?	rồi đây	rồi đây	ADV	advmod	['rồi đây', 'nghe']	[10, 14]
?	bao giờ	bao giờ	PROPN	obl:tmod	['bao giờ', 'nghe']	[12, 14]
?	không	không	ADV	advmod:neg	['không', 'bao giờ']	[11, 12]
?	còn	còn	ADV	advmod	['còn', 'nghe']	[13, 14]
?	thấy	thấy	VERB	xcomp	['thấy', 'nghe']	[15, 14]
?	tiếng	tiếng	N	obj	['tiếng', 'thấy']	[16, 15]
?	cười	cười	VERB	compound:vmod	['cười', 'tiếng']	[17, 16]
?	này	này	PROPN	det:pmod	['này', 'tiếng']	[18, 16]
?	nữa	nữa	ADV	advmod	['nữa', 'nghe']	[19, 14]

?	nghe	nghe	VERB	root	['nghe', 'ROOT']	[10, 0]
?	em	em	N	vocative	['em', 'nghe']	[3, 10]
?	cậu	cậu	N	det:clf	['cậu', 'em']	[2, 3]
?	ạ	ạ	PRT	discourse	['ạ', 'em']	[4, 3]
?	,	,	PUNCT	parataxis	[',', 'em']	[5, 3]
?	tôi	tôi	PROPN	nsubj	['tôi', 'nghe']	[6, 10]
?	còn	còn	ADV	advmod	['còn', 'nghe']	[7, 10]
?	muốn	muốn	AUX	aux	['muốn', 'nghe']	[8, 10]
?	được	được	AUX	advmod	['được', 'nghe']	[9, 10]
?	cười	cười	VERB	ccomp	['cười', 'nghe']	[12, 10]
?	em	em	N	nsubj	['em', 'cười']	[11, 12]

?	thích	thích	VERB	root	['thích', 'ROOT']	[8, 0]
?	em	em	N	parataxis	['em', 'thích']	[1, 8]
?	ơi	ơi	INTJ	discourse	['ơi', 'em']	[2, 1]
?	em	em	N	parataxis	['em', 'thích']	[4, 8]
?	ơi	ơi	INTJ	discourse	['ơi', 'em']	[5, 4]
?	tôi	tôi	PROPN	nsubj	['tôi', 'thích']	[7, 8]
?	nghe	nghe	VERB	xcomp	['nghe', 'thích']	[9, 8]
?	cười	cười	VERB	ccomp	['cười', 'nghe']	[11, 9]
?	em	em	N	nsubj	['em', 'cười']	[10, 11]
?	thế	thế	PROPN	obl	['thế', 'cười']	[13, 11]
?	như	như	SCONJ	case	['như', 'thế']	[12, 13]
?	này	này	PROPN	det:pmod	['này', 'thế']	[14, 13]

?	ở	ở	VERB	root	['ở', 'ROOT']	[7, 0]
?	sao	sao	N	nsubj	['sao', 'ở']	[2, 7]
?	ngôi	ngôi	N	det:clf	['ngôi', 'sao']	[1, 2]
?	tôi	tôi	PROPN	nmod:poss	['tôi', 'sao']	[4, 2]
?	của	của	ADV	case	['của', 'tôi']	[3, 4]
?	sẽ	sẽ	ADV	advmod	['sẽ', 'ở']	[5, 7]
?	lại	lại	ADV	advmod	['lại', 'ở']	[6, 7]
?	đúng	đúng	ADJ	advmod:adj	['đúng', 'ở']	[8, 7]
?	chỗ	chỗ	N	obl:comp	['chỗ', 'ở']	[11, 7]
?	bên	bên	ADV	case	['bên', 'chỗ']	[9, 11]
?	trên	trên	ADV	case	['trên', 'chỗ']	[10, 11]
?	rơi	rơi	VERB	acl	['rơi', 'chỗ']	[13, 11]
?	tôi	tôi	PROPN	nsubj	['tôi', 'rơi']	[12, 13]
?	xuống	xuống	VERB	compound:dir	['xuống', 'rơi']	[14, 13]
?	năm ngoái	năm ngoái	ADV	obl:tmod	['năm ngoái', 'rơi']	[15, 13]

?	siết	siết	VERB	root	['siết', 'ROOT']	[2, 0]
?	tôi	tôi	PROPN	nsubj	['tôi', 'siết']	[1, 2]
?	chặt	chặt	ADJ	advmod:adj	['chặt', 'siết']	[3, 2]
?	em	em	N	obj	['em', 'siết']	[4, 2]
?	vòng tay	vòng tay	N	obl	['vòng tay', 'siết']	[6, 2]
?	trong	trong	ADV	case	['trong', 'vòng tay']	[5, 6]
?	tôi	tôi	PROPN	compound:pron	['tôi', 'vòng tay']	[7, 6]
?	em	em	N	obl	['em', 'siết']	[10, 2]
?	như	như	SCONJ	case	['như', 'em']	[8, 10]
?	một	một	NUM	nummod	['một', 'em']	[9, 10]
?	bé	bé	ADJ	compound	['bé', 'em']	[11, 10]
?	cảm giác	cảm giác	VERB	conj	['cảm giác', 'siết']	[19, 2]
?	nhưng	nhưng	SCONJ	cc	['nhưng', 'cảm giác']	[13, 19]
?	khi	khi	N	obl:tmod	['khi', 'cảm giác']	[14, 19]
?	ấy	ấy	PROPN	det:pmod	['ấy', 'khi']	[15, 14]
?	tôi	tôi	PROPN	nsubj	['tôi', 'cảm giác']	[16, 19]
?	vẫn	vẫn	ADV	advmod	['vẫn', 'cảm giác']	[17, 19]
?	có	có	ADV	advmod	['có', 'cảm giác']	[18, 19]
?	tuột	tuột	VERB	ccomp	['tuột', 'cảm giác']	[22, 19]
?	em	em	N	nsubj	['em', 'tuột']	[20, 22]
?	đang	đang	ADV	advmod	['đang', 'tuột']	[21, 22]
?	thẳng	thẳng	ADJ	advmod:adj	['thẳng', 'tuột']	[23, 22]
?	xuống	xuống	VERB	xcomp	['xuống', 'tuột']	[24, 22]
?	vực	vực	N	obl	['vực', 'xuống']	[26, 24]
?	một	một	NUM	nummod	['một', 'vực']	[25, 26]
?	thẳm	thẳm	ADJ	amod	['thẳm', 'vực']	[27, 26]
?	nào	nào	PROPN	det:pmod	['nào', 'vực']	[28, 26]
?	đó	đó	N	det:pmod	['đó', 'vực']	[29, 26]
?	cố	cố	VERB	conj	['cố', 'tuột']	[32, 22]
?	dù	dù	SCONJ	cc	['dù', 'cố']	[30, 32]
?	tôi	tôi	PROPN	nsubj	['tôi', 'cố']	[31, 32]
?	níu	níu	VERB	xcomp	['níu', 'cố']	[33, 32]
?	giữ	giữ	VERB	compound:svc	['giữ', 'níu']	[34, 33]
?	lại	lại	VERB	advmod	['lại', 'níu']	[35, 33]

?	định	định	VERB	root	['định', 'ROOT']	[7, 0]
?	đúng	đúng	ADJ	advmod:adj	['đúng', 'định']	[1, 7]
?	là	là	SCONJ	fixed	['là', 'đúng']	[2, 1]
?	lúc	lúc	N	obl:tmod	['lúc', 'định']	[3, 7]
?	ấy	ấy	PROPN	det:pmod	['ấy', 'lúc']	[4, 3]
?	tôi	tôi	PROPN	nsubj	['tôi', 'định']	[5, 7]
?	vừa	vừa	ADV	advmod	['vừa', 'định']	[6, 7]
?	báo	báo	VERB	xcomp	['báo', 'định']	[8, 7]
?	em	em	N	obl:iobj	['em', 'báo']	[10, 8]
?	cho	cho	SCONJ	case	['cho', 'em']	[9, 10]
?	biết	biết	VERB	acl:subj	['biết', 'em']	[11, 10]
?	tưởng	tưởng	VERB	conj	['tưởng', 'định']	[13, 7]
?	tuyệt vọng	tuyệt vọng	VERB	xcomp	['tuyệt vọng', 'tưởng']	[15, 13]
?	đã	đã	ADV	advmod	['đã', 'tuyệt vọng']	[14, 15]
?	rồi	rồi	ADV	advmod	['rồi', 'tuyệt vọng']	[16, 15]
?	sửa	sửa	VERB	conj	['sửa', 'tưởng']	[21, 13]
?	bỗng dưng	bỗng dưng	ADV	advmod	['bỗng dưng', 'sửa']	[18, 21]
?	tôi	tôi	PROPN	nsubj	['tôi', 'sửa']	[19, 21]
?	lại	lại	ADV	advmod	['lại', 'sửa']	[20, 21]
?	được	được	ADV	advmod	['được', 'sửa']	[22, 21]
?	máy	máy	N	obj	['máy', 'sửa']	[23, 21]

?	ở	ở	VERB	root	['ở', 'ROOT']	[10, 0]
?	có	có	VERB	advcl	['có', 'ở']	[3, 10]
?	Xưa	xưa	N	obl:tmod	['xưa', 'có']	[2, 3]
?	lần	lần	N	obj	['lần', 'có']	[5, 3]
?	một	một	NUM	nummod	['một', 'lần']	[4, 5]
?	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'ở']	[8, 10]
?	một	một	NUM	nummod	['một', 'ông hoàng']	[7, 8]
?	bé nhỏ	bé nhỏ	ADJ	amod	['bé nhỏ', 'ông hoàng']	[9, 8]
?	tinh cầu	tinh cầu	N	obl:comp	['tinh cầu', 'ở']	[13, 10]
?	trên	trên	ADV	case	['trên', 'tinh cầu']	[11, 13]
?	một	một	NUM	nummod	['một', 'tinh cầu']	[12, 13]
?	lớn	lớn	VERB	acl	['lớn', 'tinh cầu']	[15, 13]
?	chỉ	chỉ	ADV	advmod	['chỉ', 'lớn']	[14, 15]
?	hơn	hơn	ADJ	advmod:adj	['hơn', 'lớn']	[16, 15]
?	cậu	cậu	N	obj	['cậu', 'lớn']	[17, 15]
?	ấy	ấy	PROPN	compound:pron	['ấy', 'cậu']	[18, 17]
?	có	có	VERB	advmod	['có', 'lớn']	[19, 15]
?	một tí	một tí	DET	det	['một tí', 'lớn']	[20, 15]
?	thấy	thấy	VERB	conj	['thấy', 'ở']	[24, 10]
?	cậu	cậu	N	nsubj	['cậu', 'thấy']	[22, 24]
?	ấy	ấy	PROPN	compound:pron	['ấy', 'cậu']	[23, 22]
?	cần	cần	AUX	xcomp	['cần', 'thấy']	[25, 24]
?	có	có	VERB	xcomp	['có', 'cần']	[26, 25]
?	bạn	bạn	N	obj	['bạn', 'có']	[29, 26]
?	một	một	NUM	nummod	['một', 'bạn']	[27, 29]
?	người	người	N	clf	['người', 'một']	[28, 27]
?	thân	thân	ADJ	amod	['thân', 'bạn']	[30, 29]

?	phải	phải	ADJ	root	['phải', 'ROOT']	[7, 0]
?	em	em	N	vocative	['em', 'phải']	[3, 7]
?	cậu	cậu	N	det:clf	['cậu', 'em']	[2, 3]
?	ạ	ạ	PRT	discourse	['ạ', 'em']	[4, 3]
?	có	có	ADV	advmod	['có', 'phải']	[6, 7]
?	là	là	AUX	discourse	['là', 'phải']	[8, 7]
?	ác mộng	ác mộng	N	obj	['ác mộng', 'phải']	[11, 7]
?	một	một	NUM	nummod	['một', 'ác mộng']	[9, 11]
?	cơn	cơn	N	clf	['cơn', 'một']	[10, 9]
?	không	không	ADV	advmod	['không', 'phải']	[12, 7]
?	chuyện	chuyện	N	conj	['chuyện', 'phải']	[14, 7]
?	rắn	rắn	N	nmod	['rắn', 'chuyện']	[15, 14]
?	cuộc	cuộc	N	conj	['cuộc', 'chuyện']	[17, 14]
?	hẹn	hẹn	VERB	compound:vmod	['hẹn', 'cuộc']	[18, 17]
?	gặp	gặp	VERB	xcomp	['gặp', 'cuộc']	[19, 17]
?	sao	sao	N	obl:with	['sao', 'gặp']	[22, 19]
?	với	với	SCONJ	case	['với', 'sao']	[20, 22]
?	ngôi	ngôi	N	det:clf	['ngôi', 'sao']	[21, 22]
?	này	này	PROPN	det:pmod	['này', 'sao']	[23, 22]

?	nhớ	nhớ	VERB	root	['nhớ', 'ROOT']	[20, 0]
?	âm nhạc	âm nhạc	N	dislocated	['âm nhạc', 'nhớ']	[9, 20]
?	nước	nước	N	nsubj	['nước', 'âm nhạc']	[1, 9]
?	cho	cho	VERB	acl	['cho', 'nước']	[4, 1]
?	mà	mà	SCONJ	mark	['mà', 'cho']	[2, 4]
?	ông	ông	N	nsubj	['ông', 'cho']	[3, 4]
?	tôi	tôi	PROPN	obj	['tôi', 'cho']	[5, 4]
?	uống	uống	VERB	acl:subj	['uống', 'tôi']	[6, 5]
?	như	như	SCONJ	case	['như', 'âm nhạc']	[7, 9]
?	là	là	SCONJ	cop	['là', 'âm nhạc']	[8, 9]
?	ròng rọc	ròng rọc	N	obl	['ròng rọc', 'nhớ']	[14, 20]
?	là	là	SCONJ	mark	['là', 'ròng rọc']	[11, 14]
?	vì	vì	ADV	case	['vì', 'ròng rọc']	[12, 14]
?	cái	cái	N	det:clf	['cái', 'ròng rọc']	[13, 14]
?	dây	dây	N	conj	['dây', 'ròng rọc']	[17, 14]
?	và	và	CONJ	cc	['và', 'dây']	[15, 17]
?	sợi	sợi	N	det:clf	['sợi', 'dây']	[16, 17]
?	ông	ông	N	nsubj	['ông', 'nhớ']	[19, 20]
?	chứ	chứ	PRT	discourse	['chứ', 'nhớ']	[21, 20]
?	ngon lành	ngon lành	ADJ	obj	['ngon lành', 'nhớ']	[24, 20]
?	thật	thật	ADV	advmod	['thật', 'ngon lành']	[23, 24]

?	xem	xem	VERB	root	['xem', 'ROOT']	[2, 0]
?	tặng	tặng	VERB	ccomp	['tặng', 'xem']	[6, 2]
?	như	như	SCONJ	mark	['như', 'tặng']	[3, 6]
?	tôi	tôi	PROPN	nsubj	['tôi', 'tặng']	[4, 6]
?	đã	đã	ADV	advmod	['đã', 'tặng']	[5, 6]
?	ông	ông	N	obj	['ông', 'tặng']	[7, 6]
?	thay vì	thay vì	VERB	appos:nmod	['thay vì', 'xem']	[9, 2]
?	sao	sao	N	obj	['sao', 'thay vì']	[12, 9]
?	những	những	DET	det	['những', 'sao']	[10, 12]
?	ngôi	ngôi	N	clf	['ngôi', 'những']	[11, 10]
?	biết	biết	VERB	conj	['biết', 'thay vì']	[20, 9]
?	chuông	chuông	N	nsubj	['chuông', 'biết']	[18, 20]
?	đống	đống	N	det	['đống', 'chuông']	[15, 18]
?	hàng	hàng	ADV	advmod	['hàng', 'đống']	[14, 15]
?	những	những	DET	det	['những', 'chuông']	[16, 18]
?	cái	cái	N	clf	['cái', 'những']	[17, 16]
?	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'chuông']	[19, 18]
?	cười	cười	VERB	xcomp	['cười', 'biết']	[21, 20]

?	tưởng chừng	tưởng chừng	VERB	root	['tưởng chừng', 'ROOT']	[35, 0]
?	khi	khi	N	obl:tmod	['khi', 'tưởng chừng']	[2, 35]
?	nhìn	nhìn	VERB	acl:tmod	['nhìn', 'khi']	[4, 2]
?	ông	ông	N	nsubj	['ông', 'nhìn']	[3, 4]
?	trời	trời	N	obj	['trời', 'nhìn']	[5, 4]
?	ban đêm	ban đêm	N	obl:tmod	['ban đêm', 'tưởng chừng']	[7, 35]
?	có	có	VERB	advcl	['có', 'tưởng chừng']	[17, 35]
?	bởi vì	bởi vì	SCONJ	mark	['bởi vì', 'có']	[9, 17]
?	sao	sao	N	conj	['sao', 'có']	[15, 17]
?	những	những	DET	det	['những', 'sao']	[13, 15]
?	một	một	NUM	nummod	['một', 'những']	[11, 13]
?	ở	ở	ADV	case	['ở', 'một']	[10, 11]
?	trong	trong	ADV	case	['trong', 'những']	[12, 13]
?	ngôi	ngôi	N	clf	['ngôi', 'những']	[14, 13]
?	đó	đó	N	det:pmod	['đó', 'sao']	[16, 15]
?	ở	ở	VERB	ccomp	['ở', 'có']	[19, 17]
?	tôi	tôi	PROPN	nsubj	['tôi', 'ở']	[18, 19]
?	cười	cười	VERB	advcl	['cười', 'tưởng chừng']	[23, 35]
?	bởi vì	bởi vì	SCONJ	mark	['bởi vì', 'cười']	[21, 23]
?	tôi	tôi	PROPN	nsubj	['tôi', 'cười']	[22, 23]
?	sao	sao	N	obl	['sao', 'cười']	[29, 23]
?	trên	trên	N	case	['trên', 'sao']	[24, 29]
?	những	những	DET	det	['những', 'sao']	[27, 29]
?	một	một	NUM	nummod	['một', 'những']	[25, 27]
?	trong	trong	ADV	case	['trong', 'những']	[26, 27]
?	ngôi	ngôi	N	clf	['ngôi', 'những']	[28, 27]
?	đó	đó	N	det:pmod	['đó', 'sao']	[30, 29]
?	cho nên	cho nên	SCONJ	mark	['cho nên', 'tưởng chừng']	[32, 35]
?	ông	ông	N	nsubj	['ông', 'tưởng chừng']	[34, 35]
?	đối với	đối với	SCONJ	case	['đối với', 'ông']	[33, 34]
?	như	như	SCONJ	mark	['như', 'tưởng chừng']	[36, 35]
?	cười	cười	VERB	ccomp	['cười', 'tưởng chừng']	[42, 35]
?	sao	sao	N	nsubj	['sao', 'cười']	[40, 42]
?	tất cả	tất cả	DET	det	['tất cả', 'sao']	[37, 40]
?	các	các	DET	det	['các', 'sao']	[38, 40]
?	ngôi	ngôi	N	clf	['ngôi', 'các']	[39, 38]
?	đều	đều	ADV	advmod	['đều', 'cười']	[41, 42]

?	phải	phải	ADJ	root	['phải', 'ROOT']	[4, 0]
?	thế ra	thế ra	X	cc	['thế ra', 'phải']	[2, 4]
?	không	không	ADV	advmod:neg	['không', 'phải']	[3, 4]
?	là	là	SCONJ	discourse	['là', 'phải']	[5, 4]
?	ngẫu nhiên	ngẫu nhiên	ADJ	obj	['ngẫu nhiên', 'phải']	[6, 4]
?	gặp	gặp	VERB	conj	['gặp', 'ngẫu nhiên']	[14, 6]
?	mà	mà	SCONJ	mark	['mà', 'gặp']	[7, 14]
?	buổi	buổi	N	obl:tmod	['buổi', 'gặp']	[9, 14]
?	sáng	sáng	ADV	compound	['sáng', 'buổi']	[10, 9]
?	ấy	ấy	PROPN	det:pmod	['ấy', 'buổi']	[11, 9]
?	tôi	tôi	PROPN	nsubj	['tôi', 'gặp']	[13, 14]
?	em	em	N	obj	['em', 'gặp']	[15, 14]
?	cách	cách	VERB	appos	['cách', 'gặp']	[17, 14]
?	đây	đây	PROPN	obj	['đây', 'cách']	[18, 17]
?	ngày	ngày	N	obl:tmod	['ngày', 'cách']	[20, 17]
?	tám	tám	NUM	nummod	['tám', 'ngày']	[19, 20]
?	lang thang	lang thang	VERB	appos	['lang thang', 'cách']	[23, 17]
?	em	em	N	nsubj	['em', 'lang thang']	[22, 23]
?	một mình	một mình	NUM	advmod:adj	['một mình', 'lang thang']	[24, 23]
?	dặm	dặm	N	obj	['dặm', 'lang thang']	[26, 23]
?	một nghìn	một nghìn	NUM	nummod	['một nghìn', 'dặm']	[25, 26]
?	cách	cách	VERB	acl	['cách', 'dặm']	[27, 26]
?	vùng	vùng	N	obj	['vùng', 'cách']	[29, 27]
?	mọi	mọi	DET	det	['mọi', 'vùng']	[28, 29]
?	có	có	VERB	acl:subj	['có', 'vùng']	[30, 29]
?	ở	ở	VERB	ccomp	['ở', 'có']	[32, 30]
?	người	người	N	nsubj	['người', 'ở']	[31, 32]
?	trở lại	trở lại	VERB	parataxis	['trở lại', 'phải']	[35, 4]
?	em	em	N	nsubj	['em', 'trở lại']	[34, 35]
?	nơi	nơi	N	obj	['nơi', 'trở lại']	[36, 35]
?	rơi	rơi	VERB	ccomp	['rơi', 'nơi']	[38, 36]
?	em	em	N	nsubj	['em', 'rơi']	[37, 38]
?	xuống	xuống	VERB	compound:dir	['xuống', 'rơi']	[39, 38]
?	sao	sao	PROPN	obl	['sao', 'trở lại']	[41, 35]
?	hay	hay	CONJ	cc	['hay', 'sao']	[40, 41]

?	còn	còn	ADV	root	['còn', 'ROOT']	[21, 0]
?	yêu	yêu	VERB	advcl	['yêu', 'còn']	[7, 21]
?	bạn	bạn	N	obl	['bạn', 'yêu']	[2, 7]
?	với	với	SCONJ	det	['với', 'bạn']	[1, 2]
?	tôi	tôi	PROPN	conj	['tôi', 'bạn']	[14, 2]
?	cũng	cũng	ADV	advmod	['cũng', 'tôi']	[6, 14]
?	như	như	SCONJ	case	['như', 'tôi']	[12, 14]
?	với	với	SCONJ	case	['với', 'tôi']	[13, 14]
?	là	là	AUX	cop	['là', 'yêu']	[4, 7]
?	người	người	N	nsubj	['người', 'yêu']	[5, 7]
?	ông hoàng	ông hoàng	N	obj	['ông hoàng', 'yêu']	[8, 7]
?	bé nhỏ	bé nhỏ	ADJ	amod	['bé nhỏ', 'ông hoàng']	[9, 8]
?	cũng	cũng	ADV	advmod	['cũng', 'còn']	[11, 21]
?	vũ trụ	vũ trụ	N	nsubj	['vũ trụ', 'còn']	[17, 21]
?	cả	cả	PROPN	det	['cả', 'vũ trụ']	[16, 17]
?	này	này	PROPN	det:pmod	['này', 'vũ trụ']	[18, 17]
?	sẽ	sẽ	ADV	advmod	['sẽ', 'còn']	[19, 21]
?	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'còn']	[20, 21]
?	cũ	cũ	ADJ	advmod:adj	['cũ', 'còn']	[23, 21]
?	như	như	SCONJ	case	['như', 'cũ']	[22, 23]
?	đâu đó	đâu đó	PROPN	obl	['đâu đó', 'còn']	[26, 21]
?	nếu như	nếu như	SCONJ	mark	['nếu như', 'đâu đó']	[24, 26]
?	ở	ở	ADV	case	['ở', 'đâu đó']	[25, 26]
?	biết	biết	VERB	appos:nmod	['biết', 'đâu đó']	[29, 26]
?	không	không	ADV	advmod:neg	['không', 'biết']	[28, 29]
?	đâu	đâu	PROPN	obl:comp	['đâu', 'biết']	[31, 29]
?	ở	ở	ADV	case	['ở', 'đâu']	[30, 31]
?	biết	biết	VERB	conj	['biết', 'còn']	[39, 21]
?	cừu	cừu	N	nsubj	['cừu', 'biết']	[35, 39]
?	một	một	NUM	nummod	['một', 'cừu']	[33, 35]
?	con	con	N	clf	['con', 'một']	[34, 33]
?	mà	mà	SCONJ	mark	['mà', 'biết']	[36, 39]
?	ta	ta	PROPN	nsubj	['ta', 'biết']	[37, 39]
?	không	không	ADV	advmod:neg	['không', 'biết']	[38, 39]
?	có	có	ADV	advmod	['có', 'biết']	[42, 39]
?	đã	đã	ADV	advmod	['đã', 'có']	[41, 42]
?	không	không	ADV	advmod:neg	['không', 'có']	[44, 42]
?	hay là	hay là	SCONJ	cc	['hay là', 'không']	[43, 44]
?	ăn	ăn	VERB	xcomp	['ăn', 'biết']	[45, 39]
?	hoa hồng	hoa hồng	N	obj	['hoa hồng', 'ăn']	[48, 45]
?	một	một	NUM	nummod	['một', 'hoa hồng']	[46, 48]
?	đoá	đoá	N	clf	['đoá', 'một']	[47, 46]

?	làm	làm	VERB	root	['làm', 'ROOT']	[6, 0]
?	đó	đó	N	nsubj	['đó', 'làm']	[1, 6]
?	cũng	cũng	ADV	advmod	['cũng', 'đó']	[2, 1]
?	là	là	AUX	cop	['là', 'đó']	[3, 1]
?	gì	gì	PROPN	obj	['gì', 'đó']	[5, 1]
?	cái	cái	N	det:clf	['cái', 'gì']	[4, 5]
?	ngày	ngày	N	obl:comp	['ngày', 'làm']	[9, 6]
?	cho	cho	ADV	case	['cho', 'ngày']	[7, 9]
?	một	một	NUM	nummod	['một', 'ngày']	[8, 9]
?	trở nên	trở nên	VERB	xcomp	['trở nên', 'làm']	[10, 6]
?	khác	khác	ADJ	acomp	['khác', 'trở nên']	[11, 10]
?	ngày	ngày	N	obj	['ngày', 'khác']	[13, 11]
?	những	những	DET	det	['những', 'ngày']	[12, 13]
?	khác	khác	ADJ	amod	['khác', 'ngày']	[14, 13]
?	trở nên	trở nên	VERB	conj	['trở nên', 'làm']	[18, 6]
?	giờ	giờ	N	nsubj	['giờ', 'trở nên']	[17, 18]
?	một	một	NUM	nummod	['một', 'giờ']	[16, 17]
?	khác	khác	ADJ	acomp	['khác', 'trở nên']	[19, 18]
?	giờ	giờ	N	obj	['giờ', 'khác']	[21, 19]
?	những	những	DET	det	['những', 'giờ']	[20, 21]
?	khác	khác	ADJ	amod	['khác', 'giờ']	[22, 21]

?	trang phục	trang phục	VERB	root	['trang phục', 'ROOT']	[16, 0]
?	nhưng	nhưng	SCONJ	mark	['nhưng', 'trang phục']	[1, 16]
?	đến	đến	VERB	advcl	['đến', 'trang phục']	[4, 16]
?	nếu	nếu	SCONJ	mark	['nếu', 'đến']	[2, 4]
?	cậu	cậu	N	nsubj	['cậu', 'đến']	[3, 4]
?	lúc	lúc	N	obl:tmod	['lúc', 'đến']	[6, 4]
?	bất cứ	bất cứ	ADV	advmod	['bất cứ', 'lúc']	[5, 6]
?	nào	nào	PROPN	det:pmod	['nào', 'lúc']	[7, 6]
?	biết	biết	VERB	advcl	['biết', 'trang phục']	[11, 16]
?	mình	mình	PROPN	nsubj	['mình', 'biết']	[9, 11]
?	không	không	ADV	advmod:neg	['không', 'biết']	[10, 11]
?	lúc	lúc	N	obl:tmod	['lúc', 'biết']	[12, 11]
?	nào	nào	PROPN	det:pmod	['nào', 'lúc']	[13, 12]
?	thì	thì	SCONJ	mark	['thì', 'trang phục']	[14, 16]
?	nên	nên	AUX	aux	['nên', 'trang phục']	[15, 16]
?	cõi	cõi	N	obl:comp	['cõi', 'trang phục']	[18, 16]
?	cho	cho	SCONJ	case	['cho', 'cõi']	[17, 18]
?	lòng	lòng	N	compound	['lòng', 'cõi']	[19, 18]
?	mình	mình	PROPN	compound:pron	['mình', 'lòng']	[20, 19]

?	có	có	VERB	root	['có', 'ROOT']	[2, 0]
?	thắp	thắp	VERB	obj	['thắp', 'có']	[7, 2]
?	sao	sao	N	nsubj:pass	['sao', 'thắp']	[5, 7]
?	những	những	DET	det	['những', 'sao']	[3, 5]
?	ngôi	ngôi	N	clf	['ngôi', 'những']	[4, 3]
?	được	được	AUX	aux:pass	['được', 'thắp']	[6, 7]
?	sáng	sáng	ADJ	advmod:adj	['sáng', 'thắp']	[8, 7]
?	trở	trở	VERB	advcl:objective	['trở', 'có']	[15, 2]
?	là	là	SCONJ	discourse	['là', 'trở']	[9, 15]
?	để	để	ADV	mark:pcomp	['để', 'trở']	[10, 15]
?	người	người	N	nsubj	['người', 'trở']	[12, 15]
?	mỗi	mỗi	DET	det	['mỗi', 'người']	[11, 12]
?	ngày kia	ngày kia	N	obl:tmod	['ngày kia', 'trở']	[14, 15]
?	một	một	NUM	nummod	['một', 'ngày kia']	[13, 14]
?	về	về	VERB	compound:dir	['về', 'trở']	[16, 15]
?	sao	sao	N	obj	['sao', 'trở']	[18, 15]
?	ngôi	ngôi	N	det:clf	['ngôi', 'sao']	[17, 18]
?	mình	mình	PROPN	nmod:poss	['mình', 'sao']	[20, 18]
?	của	của	ADV	case	['của', 'mình']	[19, 20]

?	khổ	khổ	ADJ	root	['khổ', 'ROOT']	[3, 0]
?	ông	ông	N	nsubj	['ông', 'khổ']	[1, 3]
?	sẽ	sẽ	ADV	advmod	['sẽ', 'khổ']	[2, 3]
?	cho	cho	SCONJ	discourse	['cho', 'khổ']	[4, 3]
?	xem	xem	VERB	advmod	['xem', 'cho']	[5, 4]

?	trả	trả	VERB	root	['trả', 'ROOT']	[11, 0]
?	chạm	chạm	VERB	advcl	['chạm', 'trả']	[6, 11]
?	kẻ	kẻ	N	nsubj:pass	['kẻ', 'chạm']	[2, 6]
?	nào	nào	PROPN	det:pmod	['nào', 'kẻ']	[3, 2]
?	bị	bị	AUX	aux:pass	['bị', 'chạm']	[4, 6]
?	ta	ta	PROPN	obl:agent	['ta', 'chạm']	[5, 6]
?	tới	tới	SCONJ	compound:svc	['tới', 'chạm']	[7, 6]
?	ta	ta	PROPN	nsubj	['ta', 'trả']	[9, 11]
?	sẽ	sẽ	ADV	advmod	['sẽ', 'trả']	[10, 11]
?	hắn	hắn	PROPN	obj	['hắn', 'trả']	[12, 11]
?	về	về	VERB	xcomp	['về', 'trả']	[13, 11]
?	đất	đất	N	obl:comp	['đất', 'về']	[15, 13]
?	với	với	SCONJ	case	['với', 'đất']	[14, 15]
?	nơi	nơi	N	acl	['nơi', 'đất']	[17, 15]
?	là	là	AUX	cop	['là', 'nơi']	[16, 17]
