# ::id 1
# ::snt hoàng tử bé Saint-Exupéry ( Vĩnh Lạc dịch )
root	hoàng tử	hoàng tử	N	root	['hoàng tử', 'ROOT']	['1', '0']
*	được	được	ADV	advmod	['được', 'cứu vãn']	['19', '18']
:mod	nữa	nữa	ADV	advmod	['nữa', 'cứu vãn']	['20', '18']

# ::id 1428
# ::snt - nhưng nó cũng sẽ chỉ như cái vỏ già bỏ lại .
root	bỏ	bỏ	VERB	root	['bỏ', 'ROOT']	['11', '0']
:contrast	nhưng	nhưng	SCONJ	mark	['nhưng', 'bỏ']	['2', '11']
*	nó	nó	PROPN	nsubj	['nó', 'bỏ']	['3', '11']
:mod	cũng	cũng	ADV	advmod	['cũng', 'bỏ']	['4', '11']
:tense	sẽ	sẽ	ADV	advmod	['sẽ', 'bỏ']	['5', '11']
:mod	chỉ	chỉ	ADV	advmod	['chỉ', 'bỏ']	['6', '11']
:ARG1	vỏ	vỏ	N	obj	['vỏ', 'bỏ']	['9', '11']
:?	như	như	SCONJ	case	['như', 'vỏ']	['7', '9']
:classifier	cái	cái	N	det:clf	['cái', 'vỏ']	['8', '9']
:?	già	già	ADJ	amod	['già', 'vỏ']	['10', '9']
:part-of	lại	lại	VERB	compound:svc	['lại', 'bỏ']	['12', '11']

# ::id 1429
# ::snt - nhưng đúng là nó sẽ không còn nọc cho lần cắn thứ hai ...
root	còn	còn	VERB	root	['còn', 'ROOT']	['8', '0']
:contrast	nhưng	nhưng	SCONJ	mark	['nhưng', 'còn']	['2', '8']
:mod	đúng	đúng	ADJ	advmod:adj	['đúng', 'còn']	['3', '8']
*	là	là	SCONJ	mark	['là', 'đúng']	['4', '3']
*	nó	nó	PROPN	nsubj	['nó', 'còn']	['5', '8']
:tense	sẽ	sẽ	ADV	advmod	['sẽ', 'còn']	['6', '8']
:polarity	không	không	ADV	advmod:neg	['không', 'còn']	['7', '8']
:ARG1	nọc	nọc	N	obj	['nọc', 'còn']	['9', '8']
*	cho	cho	SCONJ	advcl:objective	['cho', 'còn']	['10', '8']
:dayperiod	lần	lần	N	obl:tmod	['lần', 'cho']	['11', '10']
:time	cắn	cắn	VERB	acl:tmod	['cắn', 'lần']	['12', '11']
:quant	thứ	thứ	N	obj	['thứ', 'cắn']	['13', '12']
:ord	hai	hai	NUM	nummod	['hai', 'thứ']	['14', '13']

# ::id 1430
# ::snt - mọi người có những ngôi sao không của ai giống ai .
root	có	có	VERB	root	['có', 'ROOT']	['4', '0']
:ARG0	người	người	N	nsubj	['người', 'có']	['3', '4']
*	mọi	mọi	DET	det	['mọi', 'người']	['2', '3']
:ARG1	sao	sao	N	obj	['sao', 'có']	['7', '4']
*	những	những	DET	det	['những', 'sao']	['5', '7']
:classifier	ngôi	ngôi	N	clf	['ngôi', 'những']	['6', '5']
:ARG0-of	giống	giống	VERB	acl:subj	['giống', 'sao']	['11', '7']
:ARG0	ai	ai	PROPN	nsubj	['ai', 'giống']	['10', '11']
:polarity	không	không	ADV	advmod:neg	['không', 'ai']	['8', '10']
*	của	của	ADV	case	['của', 'ai']	['9', '10']
:ARG1	ai	ai	PROPN	obj	['ai', 'giống']	['12', '11']

# ::id 1431
# ::snt - chỉ có những đứa trẻ là biết mình tìm cái gì , ông hoàng nhỏ nói , chúng mất thì giờ vì một con búp bê bằng giẻ rách , và con búp bê ấy trở nên quan trọng lắm , ai lấy đi của chúng , chúng sẽ khóc ...
root	biết	biết	VERB	root	['biết', 'ROOT']	['8', '0']
:ARG0	trẻ	trẻ	N	nsubj	['trẻ', 'biết']	['6', '8']
*	có	có	PRT	discourse	['có', 'trẻ']	['3', '6']
:mod	chỉ	chỉ	ADV	advmod	['chỉ', 'có']	['2', '3']
*	những	những	DET	det	['những', 'trẻ']	['4', '6']
:classifier	đứa	đứa	N	clf	['đứa', 'những']	['5', '4']
*	là	là	PRT	discourse	['là', 'biết']	['7', '8']
:ARG0-of	tìm	tìm	VERB	ccomp	['tìm', 'biết']	['10', '8']
:poss	mình	mình	PROPN	nsubj	['mình', 'tìm']	['9', '10']
:amr-unknow	gì	gì	PROPN	obj	['gì', 'tìm']	['12', '10']
:classifier	cái	cái	N	det:clf	['cái', 'gì']	['11', '12']
:ARG0	nói	nói	VERB	parataxis	['nói', 'biết']	['16', '8']
:ARG0-of	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'nói']	['14', '16']
:mod	nhỏ	nhỏ	ADJ	amod	['nhỏ', 'ông hoàng']	['15', '14']
:ARG0	mất	mất	VERB	parataxis	['mất', 'biết']	['19', '8']
:ARG0-of	chúng	chúng	PROPN	nsubj	['chúng', 'mất']	['18', '19']
:ARG1	thì giờ	thì giờ	N	obj	['thì giờ', 'mất']	['20', '19']
:domain	búp bê	búp bê	N	obl	['búp bê', 'mất']	['24', '19']
:cause	vì	vì	ADV	case	['vì', 'búp bê']	['21', '24']
*	một	một	NUM	nummod	['một', 'búp bê']	['22', '24']
:classifier	con	con	N	clf	['con', 'một']	['23', '22']
:domain	giẻ	giẻ	N	obl	['giẻ', 'búp bê']	['26', '24']
:manner	bằng	bằng	ADV	case	['bằng', 'giẻ']	['25', '26']
:?	rách	rách	ADJ	amod	['rách', 'giẻ']	['27', '26']
:ARG0	trở nên	trở nên	VERB	conj	['trở nên', 'biết']	['33', '8']
*	và	và	CONJ	cc	['và', 'trở nên']	['29', '33']
:ARG0	búp bê	búp bê	N	nsubj	['búp bê', 'trở nên']	['31', '33']
:classifier	con	con	N	det:clf	['con', 'búp bê']	['30', '31']
:mod	ấy	ấy	PROPN	det:pmod	['ấy', 'búp bê']	['32', '31']
:mod	quan trọng	quan trọng	ADJ	acomp	['quan trọng', 'trở nên']	['34', '33']
:mod	lắm	lắm	ADV	advmod	['lắm', 'quan trọng']	['35', '34']
:ARG0	khóc	khóc	VERB	parataxis	['khóc', 'trở nên']	['45', '33']
:?	lấy	lấy	VERB	advcl	['lấy', 'khóc']	['38', '45']
:ARG0	ai	ai	PROPN	nsubj	['ai', 'lấy']	['37', '38']
:?	đi	đi	VERB	xcomp	['đi', 'lấy']	['39', '38']
:accompainer	chúng	chúng	PROPN	obl:comp	['chúng', 'lấy']	['41', '38']
*	của	của	ADV	case	['của', 'chúng']	['40', '41']
:ARG0	chúng	chúng	PROPN	nsubj	['chúng', 'khóc']	['43', '45']
:tense	sẽ	sẽ	ADV	advmod	['sẽ', 'khóc']	['44', '45']

# ::id 1432
# ::snt lúc đó là ngày thứ tám từ khi tôi bị hỏng máy trong sa mạc , và tôi vừa nghe câu chuyện người lái buôn vừa uống giọt nước cuối cùng trong số nước dự trữ .
root	ngày	ngày	N	root	['ngày', 'ROOT']	['4', '0']
:time	lúc	lúc	N	nsubj	['lúc', 'ngày']	['1', '4']
:domain	đó	đó	N	det:pmod	['đó', 'lúc']	['2', '1']
*	là	là	AUX	cop	['là', 'ngày']	['3', '4']
:ord	thứ	thứ	N	nmod	['thứ', 'ngày']	['5', '4']
:ord	tám	tám	NUM	nummod	['tám', 'thứ']	['6', '5']
:duration	khi	khi	N	obl:tmod	['khi', 'ngày']	['8', '4']
*	từ	từ	ADV	case	['từ', 'khi']	['7', '8']
:?	hỏng	hỏng	ADJ	acl:tmod	['hỏng', 'khi']	['11', '8']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'hỏng']	['9', '11']
*	bị	bị	AUX	aux	['bị', 'hỏng']	['10', '11']
:ARG1	máy	máy	N	obj	['máy', 'hỏng']	['12', '11']
:domain	sa mạc	sa mạc	N	obl	['sa mạc', 'hỏng']	['14', '11']
:domain	trong	trong	ADV	case	['trong', 'sa mạc']	['13', '14']
:ARG0-of	nghe	nghe	VERB	conj	['nghe', 'ngày']	['19', '4']
*	và	và	CONJ	cc	['và', 'nghe']	['16', '19']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'nghe']	['17', '19']
:mod	vừa	vừa	ADV	advmod	['vừa', 'nghe']	['18', '19']
:ARG1	câu chuyện	câu chuyện	N	obj	['câu chuyện', 'nghe']	['20', '19']
:?	lái buôn	lái buôn	N	nmod	['lái buôn', 'câu chuyện']	['22', '20']
:classifier	người	người	N	det:clf	['người', 'lái buôn']	['21', '22']
:ARG0-of	uống	uống	VERB	xcomp	['uống', 'nghe']	['24', '19']
:mod	vừa	vừa	ADV	advmod	['vừa', 'uống']	['23', '24']
:ARG1	nước	nước	N	obj	['nước', 'uống']	['26', '24']
:classifier	giọt	giọt	N	det:clf	['giọt', 'nước']	['25', '26']
:?	cuối cùng	cuối cùng	ADJ	amod	['cuối cùng', 'nước']	['27', '26']
:domain	số	số	N	obl	['số', 'nước']	['29', '26']
:domain	trong	trong	ADV	case	['trong', 'số']	['28', '29']
:part-of	nước	nước	N	compound	['nước', 'số']	['30', '29']
:?	dự trữ	dự trữ	VERB	compound:vmod	['dự trữ', 'nước']	['31', '30']

# ::id 1433
# ::snt dù là ngôi nhà , ngôi sao hay sa mạc , cái làm chúng ta trở nên đẹp thì không thể nhìn thấy !
root	nhìn	nhìn	VERB	root	['nhìn', 'ROOT']	['18', '0']
:ARG2	nhà	nhà	N	obl	['nhà', 'nhìn']	['4', '18']
:concession	dù	dù	SCONJ	cc	['dù', 'nhà']	['1', '4']
*	là	là	AUX	cop	['là', 'nhà']	['2', '4']
:classifier	ngôi	ngôi	N	det:clf	['ngôi', 'nhà']	['3', '4']
:op1	sao	sao	N	conj	['sao', 'nhà']	['7', '4']
:classifier	ngôi	ngôi	N	det:clf	['ngôi', 'sao']	['6', '7']
:op1	sa mạc	sa mạc	N	conj	['sa mạc', 'sao']	['9', '7']
:op1	hay	hay	CONJ	cc	['hay', 'sa mạc']	['8', '9']
:ARG0	trở nên	trở nên	VERB	conj	['trở nên', 'nhà']	['14', '4']
:ARG0	cái	cái	N	nsubj	['cái', 'trở nên']	['11', '14']
:?	làm	làm	VERB	acl:tonp	['làm', 'cái']	['12', '11']
:ARG1	chúng ta	chúng ta	PROPN	obj	['chúng ta', 'làm']	['13', '12']
:mod	đẹp	đẹp	ADJ	acomp	['đẹp', 'trở nên']	['15', '14']
*	thì	thì	SCONJ	mark	['thì', 'nhìn']	['16', '18']
:polarity	không thể	không thể	ADV	advmod:neg	['không thể', 'nhìn']	['17', '18']
:part-of	thấy	thấy	VERB	compound:svc	['thấy', 'nhìn']	['19', '18']

# ::id 1434
# ::snt tôi nhìn , dưới ánh sáng trăng , vầng trán xanh xao ấy , đôi mắt nhắm nghiền , những lọn tóc run rẩy trước gió , và tôi nghĩ thầm : cái mà ta thấy đây chỉ là một cái vỏ .
root	nhìn	nhìn	VERB	root	['nhìn', 'ROOT']	['2', '0']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'nhìn']	['1', '2']
:ARG2	ánh sáng	ánh sáng	N	obl	['ánh sáng', 'nhìn']	['5', '2']
:direction	dưới	dưới	ADV	case	['dưới', 'ánh sáng']	['4', '5']
:mod	trăng	trăng	N	nmod	['trăng', 'ánh sáng']	['6', '5']
:ARG1	vầng	vầng	N	obj	['vầng', 'nhìn']	['8', '2']
:?	trán	trán	N	nmod	['trán', 'vầng']	['9', '8']
:?	xanh xao	xanh xao	ADJ	amod	['xanh xao', 'trán']	['10', '9']
:mod	ấy	ấy	PROPN	det:pmod	['ấy', 'vầng']	['11', '8']
:ARG0	nhắm nghiền	nhắm nghiền	VERB	conj	['nhắm nghiền', 'vầng']	['15', '8']
:ARG0	mắt	mắt	N	nsubj	['mắt', 'nhắm nghiền']	['14', '15']
:quant	đôi	đôi	NUM	nummod	['đôi', 'mắt']	['13', '14']
:ARG0	run rẩy	run rẩy	VERB	conj	['run rẩy', 'vầng']	['20', '8']
:ARG0	tóc	tóc	N	nsubj	['tóc', 'run rẩy']	['19', '20']
*	những	những	DET	det	['những', 'tóc']	['17', '19']
:classifier	lọn	lọn	N	clf	['lọn', 'những']	['18', '17']
:mod	trước	trước	N	obl	['trước', 'run rẩy']	['21', '20']
:mod	gió	gió	N	nmod	['gió', 'trước']	['22', '21']
:ARG0	nghĩ	nghĩ	VERB	conj	['nghĩ', 'nhìn']	['26', '2']
*	và	và	CONJ	cc	['và', 'nghĩ']	['24', '26']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'nghĩ']	['25', '26']
:mod	thầm	thầm	ADJ	advmod:adj	['thầm', 'nghĩ']	['27', '26']
:ARG0	vỏ	vỏ	N	parataxis	['vỏ', 'nghĩ']	['38', '26']
:ARG0	cái	cái	N	nsubj	['cái', 'vỏ']	['29', '38']
*	mà	mà	SCONJ	mark	['mà', 'cái']	['30', '29']
:ARG0	thấy	thấy	VERB	acl	['thấy', 'cái']	['32', '29']
:mod	ta	ta	PROPN	nsubj	['ta', 'thấy']	['31', '32']
:domain	đây	đây	PROPN	det:pmod	['đây', 'thấy']	['33', '32']
:mod	chỉ	chỉ	ADV	advmod	['chỉ', 'vỏ']	['34', '38']
*	là	là	AUX	cop	['là', 'vỏ']	['35', '38']
*	một	một	NUM	nummod	['một', 'vỏ']	['36', '38']
:classifier	cái	cái	N	clf	['cái', 'một']	['37', '36']

# ::id 1435
# ::snt thứ nước này còn là một cái gì khác hơn mọi thứ nước uống .
root	gì	gì	PROPN	root	['gì', 'ROOT']	['8', '0']
:ARG0	thứ	thứ	N	nsubj	['thứ', 'gì']	['1', '8']
:?	nước	nước	N	nmod	['nước', 'thứ']	['2', '1']
:mod	này	này	PROPN	det:pmod	['này', 'thứ']	['3', '1']
:mod	còn	còn	ADV	advmod	['còn', 'gì']	['4', '8']
*	là	là	AUX	cop	['là', 'gì']	['5', '8']
*	một	một	NUM	nummod	['một', 'gì']	['6', '8']
:classifier	cái	cái	N	clf	['cái', 'một']	['7', '6']
:mod	khác	khác	ADJ	acl	['khác', 'gì']	['9', '8']
:mod	hơn	hơn	ADV	advmod	['hơn', 'khác']	['10', '9']
*	thứ	thứ	N	obj	['thứ', 'khác']	['12', '9']
*	mọi	mọi	DET	det	['mọi', 'thứ']	['11', '12']
:?	nước	nước	N	compound	['nước', 'thứ']	['13', '12']
:?	uống	uống	VERB	compound:vmod	['uống', 'nước']	['14', '13']

# ::id 1436
# ::snt khi đôi môi hé mở của em thoáng một nụ cười , tôi lại tự nhủ : cái làm cho ta xúc động mạnh đến thế về ông hoàng bé nhỏ đang ngủ này , đó là lòng chung thuỷ của em đối với một đoá hoa hồng , ấy là hình ảnh một đoá hồng rực sáng nơi em như một ngọn đèn , cả trong khi em ngủ ...
root	tự nhủ	tự nhủ	VERB	root	['tự nhủ', 'ROOT']	['14', '0']
:dayperiod	khi	khi	N	obl:tmod	['khi', 'tự nhủ']	['1', '14']
:time	thoáng	thoáng	VERB	acl:tmod	['thoáng', 'khi']	['8', '1']
:?	hé	hé	VERB	csubj	['hé', 'thoáng']	['4', '8']
:quant	môi	môi	N	nsubj	['môi', 'hé']	['3', '4']
:quant	đôi	đôi	NUM	nummod	['đôi', 'môi']	['2', '3']
:?	mở	mở	VERB	xcomp	['mở', 'hé']	['5', '4']
:poss	em	em	N	nmod:poss	['em', 'hé']	['7', '4']
*	của	của	ADV	case	['của', 'em']	['6', '7']
:quant	nụ cười	nụ cười	N	obj	['nụ cười', 'thoáng']	['10', '8']
*	một	một	NUM	nummod	['một', 'nụ cười']	['9', '10']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'tự nhủ']	['12', '14']
:mod	lại	lại	ADV	advmod	['lại', 'tự nhủ']	['13', '14']
:ARG0	xúc động	xúc động	VERB	parataxis	['xúc động', 'tự nhủ']	['20', '14']
:ARG0-of	cái	cái	N	nsubj	['cái', 'xúc động']	['16', '20']
:?	làm	làm	VERB	acl:tonp	['làm', 'cái']	['17', '16']
:mod	ta	ta	PROPN	obl:comp	['ta', 'làm']	['19', '17']
*	cho	cho	ADV	case	['cho', 'ta']	['18', '19']
:mod	mạnh	mạnh	ADJ	advmod:adj	['mạnh', 'xúc động']	['21', '20']
*	đến	đến	PRT	discourse	['đến', 'xúc động']	['22', '20']
:mod	thế	thế	PROPN	det:pmod	['thế', 'đến']	['23', '22']
:domain	ông hoàng	ông hoàng	N	obl:about	['ông hoàng', 'xúc động']	['25', '20']
:domain	về	về	ADV	case	['về', 'ông hoàng']	['24', '25']
:?	bé nhỏ	bé nhỏ	ADJ	amod	['bé nhỏ', 'ông hoàng']	['26', '25']
:?	ngủ	ngủ	VERB	acl:subj	['ngủ', 'ông hoàng']	['28', '25']
:tense	đang	đang	ADV	advmod	['đang', 'ngủ']	['27', '28']
:mod	này	này	PROPN	det:pmod	['này', 'ông hoàng']	['29', '25']
:ARG0	lòng	lòng	N	parataxis	['lòng', 'xúc động']	['33', '20']
:domain	đó	đó	N	nsubj	['đó', 'lòng']	['31', '33']
*	là	là	AUX	cop	['là', 'lòng']	['32', '33']
:?	chung thuỷ	chung thuỷ	ADJ	amod	['chung thuỷ', 'lòng']	['34', '33']
:poss	em	em	N	nmod:poss	['em', 'lòng']	['36', '33']
*	của	của	ADV	case	['của', 'em']	['35', '36']
:accompainer	hoa hồng	hoa hồng	N	obl:with	['hoa hồng', 'lòng']	['40', '33']
:accompainer	đối với	đối với	SCONJ	case	['đối với', 'hoa hồng']	['37', '40']
*	một	một	NUM	nummod	['một', 'hoa hồng']	['38', '40']
:classifier	đoá	đoá	N	clf	['đoá', 'một']	['39', '38']
:?	hình ảnh	hình ảnh	N	appos:nmod	['hình ảnh', 'hoa hồng']	['44', '40']
:mod	ấy	ấy	PROPN	nsubj	['ấy', 'hình ảnh']	['42', '44']
*	là	là	AUX	cop	['là', 'hình ảnh']	['43', '44']
:?	rực	rực	ADJ	nsubj	['rực', 'hình ảnh']	['48', '44']
:quant	hồng	hồng	N	nsubj	['hồng', 'rực']	['47', '48']
*	một	một	NUM	nummod	['một', 'hồng']	['45', '47']
:classifier	đoá	đoá	N	clf	['đoá', 'một']	['46', '45']
:mod	sáng	sáng	ADJ	amod	['sáng', 'rực']	['49', '48']
:domain	em	em	N	obl	['em', 'rực']	['51', '48']
:domain	nơi	nơi	ADV	case	['nơi', 'em']	['50', '51']
:quant	ngọn	ngọn	N	obj	['ngọn', 'rực']	['54', '48']
*	như	như	SCONJ	cc	['như', 'ngọn']	['52', '54']
*	một	một	NUM	nummod	['một', 'ngọn']	['53', '54']
:?	đèn	đèn	N	nmod	['đèn', 'ngọn']	['55', '54']
:duration	khi	khi	N	obl:tmod	['khi', 'rực']	['59', '48']
*	cả	cả	PRT	discourse	['cả', 'khi']	['57', '59']
:domain	trong	trong	ADV	case	['trong', 'khi']	['58', '59']
:time	ngủ	ngủ	VERB	acl:tmod	['ngủ', 'khi']	['61', '59']
:ARG0	em	em	N	nsubj	['em', 'ngủ']	['60', '61']

# ::id 1437
# ::snt ngày tôi còn là một cậu bé , ánh sáng của cây noel , tiếng nhạc của buổi lễ nửa đêm , những nụ cười dịu dàng cũng đã làm nên sự rực rỡ của món quà noel mà tôi được nhận .
root	làm	làm	VERB	root	['làm', 'ROOT']	['26', '0']
:dayperiod	ngày	ngày	N	obl:tmod	['ngày', 'làm']	['1', '26']
:time	bé	bé	N	acl:tmod	['bé', 'ngày']	['7', '1']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'bé']	['2', '7']
:mod	còn	còn	ADV	advmod	['còn', 'bé']	['3', '7']
*	là	là	AUX	cop	['là', 'bé']	['4', '7']
*	một	một	NUM	nummod	['một', 'bé']	['5', '7']
:classifier	cậu	cậu	N	clf	['cậu', 'một']	['6', '5']
:ARG0	ánh sáng	ánh sáng	N	nsubj	['ánh sáng', 'làm']	['9', '26']
:poss	cây	cây	N	nmod:poss	['cây', 'ánh sáng']	['11', '9']
*	của	của	ADV	case	['của', 'cây']	['10', '11']
:?	noel	noel	N	compound	['noel', 'cây']	['12', '11']
:?	tiếng	tiếng	N	conj	['tiếng', 'ánh sáng']	['14', '9']
:?	nhạc	nhạc	N	nmod	['nhạc', 'tiếng']	['15', '14']
:poss	buổi	buổi	N	nmod:poss	['buổi', 'tiếng']	['17', '14']
*	của	của	ADV	case	['của', 'buổi']	['16', '17']
:?	lễ	lễ	N	nmod	['lễ', 'buổi']	['18', '17']
:?	nửa đêm	nửa đêm	N	nmod	['nửa đêm', 'lễ']	['19', '18']
:mod	nụ cười	nụ cười	N	conj	['nụ cười', 'ánh sáng']	['22', '9']
*	những	những	DET	det	['những', 'nụ cười']	['21', '22']
:mod	dịu dàng	dịu dàng	ADJ	amod	['dịu dàng', 'nụ cười']	['23', '22']
:mod	cũng	cũng	ADV	advmod	['cũng', 'làm']	['24', '26']
:tense	đã	đã	ADV	advmod	['đã', 'làm']	['25', '26']
:recommend	nên	nên	AUX	compound:svc	['nên', 'làm']	['27', '26']
:ARG1	sự	sự	N	obj	['sự', 'làm']	['28', '26']
:?	rực rỡ	rực rỡ	ADJ	acl:tonp	['rực rỡ', 'sự']	['29', '28']
:poss	quà	quà	N	nmod:poss	['quà', 'sự']	['32', '28']
*	của	của	ADV	case	['của', 'quà']	['30', '32']
:classifier	món	món	N	det:clf	['món', 'quà']	['31', '32']
:?	noel	noel	N	nmod	['noel', 'quà']	['33', '32']
*	mà	mà	SCONJ	mark	['mà', 'quà']	['34', '32']
:?	nhận	nhận	VERB	acl:relcl	['nhận', 'quà']	['37', '32']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'nhận']	['35', '37']
*	được	được	AUX	aux	['được', 'nhận']	['36', '37']

# ::id 1438
# ::snt - loài người nơi ông , ông hoàng nhỏ nói , trồng năm nghìn hoa hồng cũng trong một khu vườn ... thế mà họ chẳng tìm thấy cái họ tìm ...
root	tìm	tìm	VERB	root	['tìm', 'ROOT']	['22', '0']
:ARG0	nói	nói	VERB	parataxis	['nói', 'tìm']	['8', '22']
:ARG0-of	ông hoàng	ông hoàng	N	nsubj	['ông hoàng', 'nói']	['6', '8']
:?	nhỏ	nhỏ	ADJ	nmod	['nhỏ', 'ông hoàng']	['7', '6']
:?	trồng	trồng	VERB	advcl	['trồng', 'tìm']	['10', '22']
:ARG0	loài người	loài người	N	nsubj	['loài người', 'trồng']	['2', '10']
:domain	ông	ông	N	obl	['ông', 'loài người']	['4', '2']
:domain	nơi	nơi	ADV	case	['nơi', 'ông']	['3', '4']
:quant	hoa hồng	hoa hồng	N	obj	['hoa hồng', 'trồng']	['12', '10']
:quant	năm nghìn	năm nghìn	NUM	nummod	['năm nghìn', 'hoa hồng']	['11', '12']
:mod	cũng	cũng	ADV	advmod	['cũng', 'trồng']	['13', '10']
:domain	khu	khu	N	obl	['khu', 'trồng']	['16', '10']
:domain	trong	trong	ADV	case	['trong', 'khu']	['14', '16']
*	một	một	NUM	nummod	['một', 'khu']	['15', '16']
:mod	vườn	vườn	N	nmod	['vườn', 'khu']	['17', '16']
*	thế mà	thế mà	SCONJ	cc	['thế mà', 'tìm']	['19', '22']
:ARG0	họ	họ	PROPN	nsubj	['họ', 'tìm']	['20', '22']
:polarity	chẳng	chẳng	ADV	advmod:neg	['chẳng', 'tìm']	['21', '22']
:part-of	thấy	thấy	VERB	compound:svc	['thấy', 'tìm']	['23', '22']
:ARG1	cái	cái	N	obj	['cái', 'thấy']	['24', '23']
:ARG0	tìm	tìm	VERB	acl	['tìm', 'cái']	['26', '24']
:ARG0	họ	họ	PROPN	nsubj	['họ', 'tìm']	['25', '26']

# ::id 1439
# ::snt - trong khi cái họ muốn tìm lại có thể gặp trong chỉ một đoá hồng hoặc chỉ một ít nước ...
root	gặp	gặp	VERB	root	['gặp', 'ROOT']	['10', '0']
:duration	khi	khi	N	obl:tmod	['khi', 'gặp']	['3', '10']
:domain	trong	trong	ADV	case	['trong', 'khi']	['2', '3']
:ARG0	cái	cái	N	nsubj	['cái', 'gặp']	['4', '10']
:ARG0	tìm	tìm	VERB	acl	['tìm', 'cái']	['7', '4']
:ARG0	họ	họ	PROPN	nsubj	['họ', 'tìm']	['5', '7']
:ARG1	muốn	muốn	AUX	aux	['muốn', 'tìm']	['6', '7']
:mod	lại	lại	ADV	advmod	['lại', 'gặp']	['8', '10']
:possible	có thể	có thể	ADV	aux	['có thể', 'gặp']	['9', '10']
:ARG2	hồng	hồng	N	obl:comp	['hồng', 'gặp']	['15', '10']
:domain	trong	trong	N	case	['trong', 'hồng']	['11', '15']
:mod	chỉ	chỉ	ADV	advmod	['chỉ', 'hồng']	['12', '15']
*	một	một	NUM	nummod	['một', 'hồng']	['13', '15']
:classifier	đoá	đoá	N	clf	['đoá', 'một']	['14', '13']
:op1	nước	nước	N	conj	['nước', 'hồng']	['19', '15']
:op1	hoặc	hoặc	CONJ	cc	['hoặc', 'nước']	['16', '19']
:mod	chỉ	chỉ	ADV	advmod	['chỉ', 'nước']	['17', '19']
:quant	một ít	một ít	NUM	nummod	['một ít', 'nước']	['18', '19']

# ::id 1440
# ::snt - ông biết không , ngày tôi rơi xuống Trái Đất ... mai đã là tròn một năm ...
root	biết	biết	VERB	root	['biết', 'ROOT']	['3', '0']
:ARG0	ông	ông	N	nsubj	['ông', 'biết']	['2', '3']
:polarity	không	không	ADV	advmod	['không', 'biết']	['4', '3']
:dayperiod	ngày	ngày	N	obl:tmod	['ngày', 'biết']	['6', '3']
:ARG0	rơi	rơi	VERB	acl	['rơi', 'ngày']	['8', '6']
:ARG0	tôi	tôi	PROPN	nsubj	['tôi', 'rơi']	['7', '8']
:direction	xuống	xuống	VERB	xcomp	['xuống', 'rơi']	['9', '8']
:ARG1	Trái Đất	trái đất	N	obj	['trái đất', 'xuống']	['10', '9']
:unit	năm	năm	N	conj	['năm', 'biết']	['17', '3']
:time	mai	mai	ADV	obl:tmod	['mai', 'năm']	['12', '17']
:tense	đã	đã	ADV	advmod	['đã', 'năm']	['13', '17']
*	là	là	SCONJ	cc	['là', 'năm']	['14', '17']
:mod	tròn	tròn	ADJ	advmod:adj	['tròn', 'năm']	['15', '17']
*	một	một	NUM	nummod	['một', 'năm']	['16', '17']

# ::id 1441
# ::snt em không bao giờ trả lời các câu hỏi , nhưng khi người ta đỏ mặt , như thế có nghĩa là " phải " , phải không ?
root	trả lời	trả lời	VERB	root	['trả lời', 'ROOT']	['4', '0']
:ARG0	em	em	N	nsubj	['em', 'trả lời']	['1', '4']
:time	bao giờ	bao giờ	PROPN	obl:tmod	['bao giờ', 'trả lời']	['3', '4']
:polarity	không	không	ADV	advmod:neg	['không', 'bao giờ']	['2', '3']
:ARG1	câu	câu	N	obj	['câu', 'trả lời']	['6', '4']
*	các	các	DET	det	['các', 'câu']	['5', '6']
:?	hỏi	hỏi	VERB	compound:vmod	['hỏi', 'câu']	['7', '6']
:obligate	phải	phải	ADJ	conj	['phải', 'trả lời']	['24', '4']
:contrast	nhưng	nhưng	SCONJ	mark	['nhưng', 'phải']	['9', '24']
:dayperiod	khi	khi	N	obl:tmod	['khi', 'phải']	['10', '24']
:?	đỏ	đỏ	ADJ	acl:tmod	['đỏ', 'khi']	['12', '10']
:ARG0	người ta	người ta	N	nsubj	['người ta', 'đỏ']	['11', '12']
:?	mặt	mặt	N	compound	['mặt', 'đỏ']	['13', '12']
:domain	thế	thế	PROPN	obl	['thế', 'phải']	['16', '24']
:?	như	như	SCONJ	case	['như', 'thế']	['15', '16']
:?	có	có	VERB	csubj:vsubj	['có', 'phải']	['17', '24']
:ARG1	nghĩa	nghĩa	N	obj	['nghĩa', 'có']	['18', '17']
*	là	là	SCONJ	mark	['là', 'có']	['19', '17']
:obligate	phải	phải	ADJ	parataxis	['phải', 'phải']	['21', '24']
:polarity	không	không	ADV	advmod	['không', 'phải']	['25', '21']

# ::id 1442
# ::snt có nguy cơ là ta có thể khóc một tí nếu ta lỡ để cho ai cảm hoá mình ...
root	khóc	khóc	VERB	root	['khóc', 'ROOT']	['6', '0']
